Turbine,Day,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,2.5,2.0,1.5
DHW-T015,2024-04-18,,,,,1.0,6.0,10.0,9.0,16.0,12.0,11.0,9.0,5.0,9.0,4.0,5.0,6.0,10.0,11.0,13.0,2.0,3.0,,,,,,,,,,,,,,,,
DHW-T015,2024-04-19,,,,,,,,1.0,4.0,7.0,9.0,24.0,6.0,4.0,6.0,4.0,2.0,2.0,10.0,4.0,4.0,17.0,6.0,7.0,3.0,5.0,2.0,3.0,1.0,,,,,,,,,
DHW-T015,2024-04-20,,1.0,3.0,9.0,4.0,5.0,1.0,1.0,3.0,8.0,30.0,20.0,11.0,5.0,9.0,14.0,7.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
DHW-T015,2024-04-21,,,,,2.0,13.0,21.0,27.0,20.0,26.0,24.0,5.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
DHW-T015,2024-04-22,,2.0,1.0,4.0,4.0,2.0,,3.0,5.0,1.0,4.0,8.0,9.0,5.0,7.0,8.0,14.0,9.0,10.0,9.0,15.0,15.0,6.0,2.0,,,,,,,,,,,,,,
DHW-T015,2024-04-23,,,,,,,,,,,1.0,4.0,7.0,5.0,15.0,12.0,12.0,11.0,10.0,10.0,10.0,14.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,
DHW-T015,2024-04-24,,11.0,7.0,12.0,3.0,9.0,12.0,10.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T015,2024-04-25,1.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,11.0,3.0,7.0,4.0,5.0,11.0,9.0,7.0,12.0,7.0,9.0,8.0,9.0,8.0,7.0,4.0,4.0,1.0,,,,,,,,,,,,
DHW-T015,2024-04-26,,,,,,3.0,1.0,1.0,1.0,5.0,5.0,15.0,20.0,18.0,19.0,12.0,7.0,9.0,7.0,8.0,6.0,3.0,4.0,,,,,,,,,,,,,,,
DHW-T015,2024-04-27,,3.0,4.0,3.0,6.0,6.0,4.0,7.0,17.0,22.0,37.0,15.0,8.0,5.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
DHW-T015,2024-04-28,,,,,,,2.0,5.0,8.0,30.0,24.0,18.0,15.0,12.0,8.0,3.0,7.0,2.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,
DHW-T015,2024-04-29,,,,2.0,9.0,24.0,29.0,25.0,29.0,16.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T015,2024-04-30,4.0,8.0,4.0,18.0,11.0,7.0,3.0,1.0,4.0,6.0,6.0,10.0,5.0,7.0,4.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-01,,4.0,4.0,15.0,20.0,17.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-02,,,,3.0,12.0,31.0,20.0,12.0,7.0,6.0,5.0,3.0,7.0,1.0,1.0,,2.0,6.0,4.0,7.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
DHW-T016,2024-04-03,,,,,,,,,,,,,1.0,3.0,9.0,10.0,10.0,15.0,20.0,15.0,15.0,13.0,11.0,7.0,6.0,2.0,,,1.0,,,,,,,,,
DHW-T016,2024-04-04,,,,3.0,5.0,15.0,13.0,11.0,4.0,2.0,1.0,9.0,4.0,25.0,18.0,14.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-05,,3.0,14.0,19.0,22.0,10.0,11.0,9.0,10.0,10.0,10.0,15.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-06,,,,,,,,,,,2.0,2.0,5.0,7.0,8.0,14.0,16.0,10.0,12.0,6.0,4.0,7.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,9.0,6.0,6.0,2.0,2.0,,,,
DHW-T016,2024-04-07,,,,,,,,,,,,1.0,3.0,10.0,17.0,25.0,16.0,12.0,10.0,7.0,2.0,7.0,6.0,4.0,5.0,9.0,5.0,3.0,2.0,,,,,,,,,
DHW-T016,2024-04-08,,3.0,5.0,7.0,17.0,17.0,17.0,20.0,16.0,12.0,14.0,7.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-09,,,,,,,1.0,9.0,13.0,23.0,16.0,30.0,12.0,17.0,12.0,6.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-10,,,1.0,4.0,4.0,8.0,5.0,11.0,25.0,20.0,8.0,15.0,13.0,11.0,5.0,3.0,4.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,
DHW-T016,2024-04-11,,,,,2.0,,,,4.0,3.0,2.0,7.0,18.0,17.0,15.0,22.0,15.0,12.0,9.0,11.0,6.0,1.0,,,,,,,,,,,,,,,,
DHW-T016,2024-04-12,,7.0,19.0,13.0,9.0,1.0,2.0,2.0,4.0,4.0,8.0,10.0,3.0,4.0,3.0,10.0,13.0,5.0,7.0,4.0,1.0,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-13,,,3.0,4.0,8.0,3.0,2.0,5.0,1.0,3.0,4.0,8.0,11.0,8.0,6.0,5.0,10.0,6.0,12.0,7.0,5.0,5.0,6.0,5.0,2.0,,1.0,1.0,,,,,,,,,,
DHW-T016,2024-04-14,1.0,3.0,2.0,5.0,5.0,15.0,10.0,12.0,6.0,9.0,16.0,11.0,7.0,6.0,7.0,3.0,1.0,8.0,2.0,3.0,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-15,1.0,7.0,8.0,5.0,4.0,4.0,9.0,10.0,7.0,6.0,4.0,3.0,2.0,3.0,5.0,6.0,2.0,4.0,5.0,3.0,7.0,1.0,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,,
DHW-T016,2024-04-16,,,,,,,,,,1.0,1.0,3.0,5.0,6.0,5.0,2.0,2.0,7.0,3.0,7.0,14.0,13.0,6.0,12.0,5.0,4.0,3.0,1.0,1.0,,1.0,,,1.0,,,,
DHW-T016,2024-04-17,,,,,,,4.0,5.0,5.0,12.0,9.0,7.0,8.0,9.0,10.0,7.0,4.0,3.0,7.0,2.0,1.0,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-18,,,,,1.0,1.0,4.0,3.0,13.0,11.0,18.0,13.0,13.0,5.0,9.0,5.0,7.0,4.0,10.0,8.0,2.0,8.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,
DHW-T016,2024-04-19,,,,,,,,,1.0,3.0,10.0,5.0,16.0,6.0,8.0,6.0,8.0,4.0,4.0,4.0,7.0,7.0,4.0,14.0,7.0,4.0,8.0,1.0,3.0,2.0,,,,,,,,
DHW-T016,2024-04-20,,,1.0,6.0,8.0,7.0,2.0,1.0,3.0,18.0,23.0,15.0,13.0,3.0,9.0,11.0,7.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-21,,,,,1.0,9.0,17.0,15.0,22.0,21.0,19.0,6.0,6.0,16.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-22,,3.0,,4.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,6.0,6.0,3.0,15.0,10.0,14.0,8.0,13.0,8.0,9.0,4.0,2.0,,,,,,,,,,,,,
DHW-T016,2024-04-23,,,,,,,,,,,1.0,4.0,6.0,5.0,8.0,11.0,12.0,8.0,13.0,4.0,12.0,15.0,5.0,3.0,3.0,7.0,3.0,,,,,,,,,,,
DHW-T016,2024-04-24,1.0,6.0,5.0,13.0,7.0,12.0,10.0,6.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-25,2.0,1.0,1.0,2.0,1.0,4.0,5.0,15.0,8.0,5.0,5.0,2.0,2.0,5.0,9.0,7.0,5.0,8.0,9.0,9.0,6.0,10.0,11.0,6.0,2.0,2.0,2.0,,,,,,,,,,,
DHW-T016,2024-04-26,,,,,,,3.0,1.0,5.0,11.0,9.0,8.0,10.0,13.0,11.0,7.0,19.0,15.0,14.0,12.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
DHW-T016,2024-04-27,,1.0,2.0,4.0,8.0,5.0,4.0,7.0,12.0,31.0,31.0,22.0,7.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-28,,,,,,,1.0,9.0,19.0,26.0,22.0,16.0,14.0,8.0,8.0,3.0,4.0,2.0,4.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
DHW-T016,2024-04-29,,,,,12.0,20.0,29.0,19.0,19.0,19.0,18.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T016,2024-04-30,3.0,9.0,11.0,8.0,15.0,10.0,5.0,5.0,3.0,5.0,6.0,10.0,7.0,7.0,5.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
DHW-T016,2024-05-01,,,,,,,,,,,,,,,,1.0,2.0,3.0,,2.0,3.0,2.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,
DHW-T017,2024-04-01,3.0,5.0,7.0,16.0,15.0,15.0,16.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-02,,,8.0,12.0,13.0,11.0,14.0,10.0,13.0,9.0,6.0,5.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,6.0,4.0,2.0,3.0,,1.0,,2.0,,,,,,,,,,,
DHW-T017,2024-04-03,,,,,,,,,,,,,,3.0,1.0,11.0,12.0,14.0,14.0,6.0,19.0,18.0,11.0,9.0,9.0,6.0,1.0,1.0,3.0,,,,,,,,,
DHW-T017,2024-04-04,,,,1.0,7.0,17.0,12.0,6.0,7.0,3.0,5.0,8.0,19.0,14.0,9.0,12.0,8.0,9.0,,1.0,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-05,1.0,12.0,18.0,17.0,9.0,17.0,11.0,7.0,9.0,7.0,8.0,8.0,7.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-06,,,,,,,,,,,,1.0,1.0,10.0,7.0,6.0,8.0,8.0,21.0,18.0,3.0,4.0,4.0,,6.0,4.0,7.0,7.0,4.0,3.0,5.0,3.0,10.0,2.0,1.0,,,
DHW-T017,2024-04-07,,,,,,,,,,,,2.0,6.0,5.0,8.0,8.0,11.0,10.0,10.0,7.0,10.0,11.0,11.0,7.0,10.0,8.0,5.0,4.0,5.0,1.0,,,5.0,,,,,
DHW-T017,2024-04-08,2.0,4.0,7.0,11.0,14.0,11.0,18.0,24.0,22.0,12.0,13.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-09,,,,,,2.0,1.0,6.0,13.0,19.0,18.0,18.0,22.0,14.0,11.0,8.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-10,,,1.0,4.0,8.0,7.0,9.0,15.0,18.0,11.0,15.0,11.0,10.0,14.0,12.0,1.0,,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,
DHW-T017,2024-04-11,,,,1.0,1.0,,,1.0,2.0,1.0,7.0,12.0,13.0,11.0,7.0,27.0,20.0,20.0,13.0,5.0,3.0,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-12,7.0,11.0,14.0,10.0,5.0,1.0,2.0,1.0,2.0,2.0,9.0,8.0,7.0,4.0,10.0,8.0,6.0,6.0,10.0,4.0,1.0,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-13,,4.0,9.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,9.0,3.0,5.0,6.0,10.0,8.0,5.0,8.0,8.0,13.0,5.0,8.0,2.0,5.0,,2.0,,1.0,,,,,,,,,,
DHW-T017,2024-04-14,,1.0,7.0,5.0,14.0,9.0,7.0,7.0,14.0,13.0,11.0,8.0,6.0,4.0,4.0,2.0,6.0,6.0,3.0,5.0,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-15,2.0,5.0,10.0,2.0,,6.0,3.0,7.0,1.0,3.0,8.0,6.0,5.0,,4.0,4.0,5.0,10.0,5.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,3.0,,
DHW-T017,2024-04-16,,,,,,,,1.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,6.0,12.0,13.0,13.0,6.0,5.0,7.0,5.0,1.0,1.0,,,1.0,2.0,,,,
DHW-T017,2024-04-17,,,,,,2.0,6.0,4.0,10.0,11.0,6.0,1.0,5.0,10.0,14.0,5.0,5.0,3.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,
DHW-T017,2024-04-18,,,,,1.0,,2.0,9.0,14.0,9.0,19.0,14.0,7.0,5.0,8.0,5.0,9.0,6.0,5.0,7.0,9.0,4.0,5.0,3.0,1.0,,,,,,,,,,,,,
DHW-T017,2024-04-19,,,,,,,,,1.0,1.0,6.0,9.0,3.0,13.0,15.0,3.0,2.0,11.0,6.0,5.0,6.0,12.0,13.0,7.0,6.0,3.0,4.0,2.0,3.0,1.0,,,,,,,,
DHW-T017,2024-04-20,,,6.0,10.0,6.0,3.0,6.0,,8.0,10.0,20.0,17.0,9.0,11.0,3.0,10.0,11.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-21,,,,1.0,2.0,8.0,22.0,21.0,30.0,20.0,11.0,7.0,8.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-22,,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,6.0,11.0,5.0,1.0,8.0,3.0,7.0,4.0,19.0,16.0,12.0,8.0,7.0,5.0,4.0,1.0,,,,,,,,,,,,
DHW-T017,2024-04-23,,,,,,,,,,,,2.0,2.0,4.0,6.0,9.0,12.0,14.0,11.0,8.0,9.0,12.0,7.0,12.0,4.0,7.0,1.0,,,,,,,,,,,
DHW-T017,2024-04-24,8.0,11.0,8.0,11.0,3.0,11.0,9.0,9.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-25,2.0,1.0,,1.0,3.0,5.0,7.0,10.0,10.0,9.0,3.0,1.0,5.0,5.0,6.0,11.0,8.0,6.0,8.0,4.0,8.0,9.0,11.0,6.0,2.0,,1.0,,,,,,,,,1.0,,
DHW-T017,2024-04-26,,,,,,,,1.0,2.0,2.0,4.0,4.0,8.0,6.0,17.0,12.0,18.0,18.0,20.0,15.0,8.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,
DHW-T017,2024-04-27,,,2.0,3.0,6.0,5.0,3.0,4.0,13.0,23.0,24.0,20.0,13.0,12.0,6.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
DHW-T017,2024-04-28,,,,,3.0,4.0,5.0,11.0,15.0,20.0,22.0,13.0,11.0,11.0,6.0,4.0,2.0,5.0,5.0,2.0,,3.0,,2.0,,,,,,,,,,,,,,
DHW-T017,2024-04-29,,,,3.0,5.0,15.0,24.0,20.0,24.0,23.0,16.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T017,2024-04-30,2.0,8.0,10.0,5.0,7.0,6.0,6.0,4.0,4.0,3.0,5.0,7.0,6.0,7.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-01,,2.0,8.0,8.0,19.0,14.0,13.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-02,,,2.0,18.0,18.0,16.0,16.0,14.0,7.0,6.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,8.0,4.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,
DHW-T018,2024-04-03,,,,,,,,,,,,,3.0,7.0,6.0,7.0,11.0,10.0,12.0,10.0,14.0,22.0,10.0,4.0,6.0,4.0,3.0,1.0,,,,,,,,,,
DHW-T018,2024-04-04,,,,,3.0,18.0,17.0,9.0,5.0,3.0,6.0,19.0,13.0,15.0,8.0,9.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-05,1.0,4.0,8.0,23.0,30.0,18.0,14.0,6.0,7.0,5.0,8.0,9.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-06,,,,,,,,,1.0,,5.0,4.0,4.0,5.0,4.0,10.0,20.0,16.0,14.0,2.0,5.0,,6.0,3.0,1.0,5.0,5.0,6.0,2.0,4.0,7.0,6.0,5.0,2.0,2.0,,,
DHW-T018,2024-04-07,,,,,,,2.0,1.0,5.0,2.0,9.0,7.0,13.0,7.0,4.0,7.0,2.0,4.0,13.0,4.0,16.0,7.0,7.0,4.0,2.0,8.0,9.0,2.0,5.0,2.0,1.0,,,,,,,
DHW-T018,2024-04-08,,,11.0,8.0,13.0,22.0,19.0,19.0,24.0,13.0,8.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-09,,,,1.0,3.0,7.0,10.0,6.0,11.0,17.0,20.0,20.0,17.0,6.0,11.0,6.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-10,,1.0,,3.0,8.0,9.0,11.0,19.0,16.0,10.0,19.0,17.0,10.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,
DHW-T018,2024-04-11,,,,,,2.0,,1.0,2.0,8.0,13.0,9.0,8.0,15.0,15.0,18.0,13.0,19.0,6.0,3.0,4.0,,1.0,,,,,,,,,,,,,,,
DHW-T018,2024-04-12,,5.0,19.0,12.0,5.0,2.0,4.0,4.0,11.0,3.0,5.0,5.0,4.0,3.0,8.0,11.0,5.0,10.0,3.0,,2.0,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-13,,4.0,4.0,3.0,6.0,2.0,2.0,6.0,4.0,3.0,12.0,8.0,6.0,7.0,7.0,7.0,5.0,9.0,8.0,9.0,8.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,
DHW-T018,2024-04-14,,1.0,6.0,8.0,10.0,10.0,11.0,5.0,11.0,18.0,12.0,9.0,7.0,5.0,6.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-15,1.0,12.0,5.0,10.0,9.0,4.0,5.0,2.0,3.0,6.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,9.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,
DHW-T018,2024-04-16,,,,,,,,,,1.0,3.0,2.0,6.0,5.0,5.0,2.0,3.0,5.0,6.0,7.0,4.0,10.0,9.0,12.0,7.0,6.0,3.0,2.0,1.0,,1.0,,,,2.0,,,
DHW-T018,2024-04-17,,,,,,,1.0,4.0,11.0,13.0,14.0,6.0,8.0,7.0,6.0,6.0,6.0,1.0,6.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
DHW-T018,2024-04-18,,,,1.0,3.0,,8.0,11.0,15.0,16.0,9.0,8.0,9.0,8.0,7.0,6.0,9.0,5.0,4.0,9.0,1.0,1.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,
DHW-T018,2024-04-19,,,,,,3.0,3.0,1.0,1.0,4.0,4.0,11.0,14.0,6.0,7.0,7.0,,6.0,3.0,5.0,5.0,10.0,8.0,8.0,8.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,
DHW-T018,2024-04-20,,,4.0,7.0,8.0,4.0,3.0,4.0,6.0,11.0,21.0,23.0,7.0,5.0,12.0,6.0,7.0,6.0,2.0,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-21,,,,,3.0,11.0,20.0,20.0,20.0,30.0,24.0,6.0,4.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-22,,,1.0,2.0,,,4.0,1.0,4.0,6.0,4.0,6.0,7.0,7.0,8.0,4.0,7.0,11.0,11.0,11.0,10.0,11.0,11.0,2.0,2.0,,,,,,,,,,,,,
DHW-T018,2024-04-23,,,,,,,,,,,,2.0,1.0,4.0,7.0,8.0,7.0,7.0,18.0,10.0,12.0,8.0,4.0,5.0,2.0,1.0,2.0,,,,,,,,,,,
DHW-T018,2024-04-24,1.0,6.0,13.0,10.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-25,,1.0,1.0,3.0,7.0,7.0,6.0,12.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,7.0,8.0,11.0,5.0,10.0,8.0,11.0,6.0,6.0,4.0,,,,,,,,,,,,,
DHW-T018,2024-04-26,,,,,,,,1.0,4.0,5.0,9.0,5.0,5.0,13.0,18.0,22.0,15.0,18.0,9.0,7.0,7.0,3.0,2.0,1.0,,,,,,,,,,,,,,
DHW-T018,2024-04-27,,7.0,6.0,9.0,16.0,8.0,6.0,14.0,21.0,26.0,16.0,7.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-28,,,,,,,,4.0,13.0,19.0,16.0,20.0,21.0,12.0,11.0,4.0,7.0,5.0,3.0,4.0,3.0,,1.0,1.0,,,,,,,,,,,,,,
DHW-T018,2024-04-29,,,,1.0,8.0,16.0,28.0,29.0,23.0,22.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-04-30,3.0,14.0,14.0,15.0,10.0,4.0,5.0,2.0,3.0,5.0,7.0,8.0,7.0,6.0,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
DHW-T018,2024-05-01,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,5.0,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,,,,,,
DHW-T019,2024-04-01,,1.0,4.0,10.0,18.0,16.0,16.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-02,,,,9.0,16.0,18.0,14.0,15.0,11.0,11.0,5.0,3.0,,2.0,3.0,2.0,2.0,1.0,8.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
DHW-T019,2024-04-03,,,,,,,,,,,,,,,1.0,5.0,13.0,16.0,16.0,15.0,15.0,15.0,12.0,13.0,7.0,5.0,4.0,,,,,,,,,,,
DHW-T019,2024-04-04,,,,,2.0,15.0,19.0,9.0,5.0,7.0,9.0,15.0,17.0,9.0,9.0,9.0,7.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-05,,1.0,8.0,17.0,29.0,25.0,15.0,2.0,8.0,5.0,6.0,8.0,5.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-06,,,,,,,,,,1.0,,,3.0,8.0,11.0,12.0,12.0,12.0,17.0,11.0,1.0,1.0,1.0,4.0,3.0,6.0,2.0,1.0,7.0,5.0,10.0,7.0,3.0,,4.0,,,
DHW-T019,2024-04-07,,,,,,,,,,,,,4.0,8.0,13.0,14.0,14.0,10.0,5.0,10.0,9.0,12.0,7.0,7.0,3.0,6.0,6.0,2.0,6.0,2.0,5.0,,,,1.0,,,
DHW-T019,2024-04-08,,4.0,12.0,10.0,20.0,15.0,16.0,17.0,12.0,11.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-09,,,,1.0,7.0,6.0,20.0,22.0,22.0,20.0,23.0,14.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-10,1.0,4.0,1.0,4.0,8.0,21.0,21.0,19.0,12.0,8.0,4.0,10.0,7.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,
DHW-T019,2024-04-11,,,,,,3.0,,1.0,3.0,6.0,12.0,15.0,8.0,10.0,12.0,16.0,21.0,12.0,12.0,9.0,3.0,1.0,,,,,,,,,,,,,,,,
DHW-T019,2024-04-12,,6.0,17.0,8.0,12.0,2.0,1.0,1.0,1.0,7.0,5.0,5.0,9.0,8.0,6.0,8.0,12.0,7.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
DHW-T019,2024-04-13,,2.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,6.0,12.0,12.0,10.0,4.0,7.0,4.0,11.0,8.0,5.0,5.0,7.0,3.0,1.0,,,,,,,,,,,,,
DHW-T019,2024-04-14,,1.0,3.0,8.0,6.0,7.0,14.0,13.0,12.0,10.0,11.0,15.0,5.0,2.0,5.0,6.0,2.0,1.0,3.0,8.0,1.0,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-15,,4.0,12.0,13.0,2.0,2.0,3.0,11.0,5.0,6.0,7.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-17,,,,,,,,,,3.0,2.0,3.0,3.0,4.0,5.0,8.0,4.0,3.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-18,,1.0,4.0,4.0,,2.0,8.0,5.0,18.0,11.0,12.0,6.0,4.0,11.0,4.0,9.0,3.0,6.0,11.0,1.0,13.0,4.0,4.0,1.0,,,,,,,,,,,,,,
DHW-T019,2024-04-19,,,,,,4.0,7.0,5.0,2.0,1.0,9.0,9.0,8.0,5.0,10.0,4.0,3.0,1.0,2.0,4.0,4.0,10.0,6.0,10.0,9.0,7.0,3.0,7.0,,,2.0,,,,,,,
DHW-T019,2024-04-20,,,1.0,7.0,7.0,9.0,2.0,4.0,1.0,8.0,15.0,18.0,17.0,10.0,3.0,6.0,13.0,13.0,1.0,2.0,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-21,,,,6.0,12.0,11.0,7.0,12.0,9.0,27.0,18.0,5.0,7.0,14.0,10.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-22,,2.0,3.0,,2.0,7.0,4.0,4.0,4.0,3.0,4.0,2.0,6.0,6.0,11.0,4.0,9.0,7.0,9.0,8.0,14.0,9.0,11.0,9.0,6.0,,,,,,,,,,,,,
DHW-T019,2024-04-23,,,,,,,,3.0,1.0,1.0,2.0,6.0,6.0,10.0,10.0,10.0,8.0,8.0,7.0,8.0,17.0,5.0,8.0,6.0,1.0,,3.0,,,,,,,,,,,
DHW-T019,2024-04-24,,6.0,8.0,8.0,10.0,13.0,12.0,8.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
DHW-T019,2024-04-25,,3.0,2.0,2.0,4.0,8.0,13.0,6.0,3.0,4.0,2.0,2.0,5.0,6.0,5.0,4.0,10.0,9.0,7.0,7.0,5.0,11.0,7.0,7.0,5.0,2.0,3.0,1.0,1.0,,,,,,,,,
DHW-T019,2024-04-26,,,,,,,1.0,,2.0,3.0,7.0,5.0,13.0,17.0,6.0,16.0,20.0,19.0,13.0,7.0,11.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
DHW-T019,2024-04-27,,1.0,1.0,2.0,6.0,3.0,8.0,7.0,13.0,14.0,30.0,30.0,14.0,4.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
